Clone#,Gene Name,518:TE A1 Corn Oil 10 ml/kg 48hrs,519:TE A3 Corn Oil 10ml/kg 48hrs,538:TE A2 Corn Oil 10 ml/kg 48hrs    ,520:TE E1 Aroclor 1260 200mg/kg,521:TE E3 Aroclor 1260 200mg/kg,540:TE E2 Aroclor 1260 200mg/kg 48hrs,530:TE C2 Wy-14643 50mg/kg 48hrs,531:TE C1 Wy-14643 50mg/kg 48hrs,532:TE C3 Wy-14643 50mg/kg 48hrs,533:TE B1 TCDD 10ug/kg 48hrs,534:TE B2 TCDD 10ug/kg 48hrs,539:TE B3 TCDD 10ug/kg 48hrs
10945,Isl1,1,-1.2528523732602,1.4733773865418,-1.5833903726173,1.4700496397838,-1.0769216303339,-1.6720605484274,-1.2601521942972,-15.237369530169,-2.3659196974858,-1.0494957881362,-1.6967974389129
10954,AF087578,1,1,1,-1.5250637561923,-5.3609406591764,-3.834184436551,1,-1.1442064721424,1.2885610512899,1,-1.037250851447,-1.0190588618249
10955,Thbs1,3.6027987218592,7.2296787517557,3.7750090750314,2.0155241210662,-2.2655048695348,1.0369924632624,1.7509107131105,-1.0949351553723,1.2443893913169,2.2213040068535,1.500482725781,1.0382150018639
10967,Lztfl1,1.7439257888921,5.1428872123679,3.8239922197987,13.314044371983,-1.578210759965,-1.0191017092632,4.5150545318935,2.5345099469676,12.167742209184,2.1369629865769,2.7283306380847,1
11030,Mtap7d3,1.4560792065534,1.0365398421318,1.406510569161,-1.5294842177487,-1.1425915291495,1.7325149864646,-9.4866526641397,-1.2030306717689,-21.27159227363,-1.0194850933081,-1.506960955022,1.1478583557876
11088,Mlstd2,1,-1.3016972879219,1,1.7886361335246,1,1.1853136889229,-1.2325291517686,-1.0392705002773,1.2055052331262,5.2620140093819,-1.3313431251699,1.0805794399128
11089,Nars2,1.3344367690441,2.5882188747404,4.4196207102282,5.3880299359217,-1.057604767815,2.010467236344,2.1441491885078,1.5702362531436,5.0424662488975,1.645398132298,3.0492357296064,1.2336092011459
11104,Pogz,4.8219088886467,2.2527188858213,1.1518950181668,1.1314026718282,5.1089187981315,2.2698387192494,1.0697436076558,-1.078970075529,1.0891791020719,7.731415256919,-1.1807444149683,-1.1308278610849
11114,Ugt1a9,1.3971756238119,1.7837788078831,1.9694048358969,1.578646895965,-1.2454193240672,1.3779136423786,-1.4449805454772,1.6024482014205,2.4692098457027,4.3631184160484,6.7696310507299,5.5537969800611
11115,Rnf133,1,-1.0367157584095,-1.6334129709375,-1.9456064618652,1,2.2442487915342,-1.437993755091,-1.346006012963,-15.10462682292,-1.4182147568638,-1.2586147006179,-1.5569476129982
11149,Pdzd7,1,-2.5940897638852,1.6990767614049,-1.3593083978747,8.5711678496829,1.3503489155789,1.3641747287751,-1.2056928903492,1.6071706767652,1.6850896068496,-1.077621381986,-1.1483934320698
11195,A930034L06Rik,1.4909909246454,5.9670269591515,1,6.3778455811266,1.681221750595,2.8585316161902,3.3276757357514,-1.0587696899683,1.4653622525342,9.0321678554596,1,1.5572523681915
11199,Zfp91,-5.0457182952534,-1.8236059477593,-1.8539328507775,1.3044516907192,1.0964585033921,-1.0555978573038,1.2480103872065,-1.1188606497223,-2.0680022169658,-1.086890518003,1.114075952453,-1.2757718054065
11200,2810025M15Rik,-1.3343230856809,-1.5438176436734,-1.3064686714633,-1.0795950882175,-1.0277836390191,-1.0292142722526,-1.1692837118738,1.1771044458257,-13.333372120948,-1.1424218477828,-1.191266694708,1.429140741064
11240,Gtf2h1,1.1805508548036,1.1920788973692,1.2078914301255,1.6424153677969,1.4584481704256,1.1536272339804,2.0933362783186,5.7401335920975,1.5317927158934,1.3060445763158,1.4402901811656,2.0505718918467
11265,6430514L14Rik,2.2701680124312,2.3234589289699,4.2466747506032,10.250144786961,2.0543100935603,2.0846780804901,1.890257631037,1.162048354374,4.9106389022631,4.6896345425599,4.0855262007215,1.3809278869507
11269,NegativeControl,1,1,1,1,1,1,1,5.1019241771161,1,1.4611170209554,1,1
11312,Mctp1,1,1,6.685701769136,-2.417909268344,1,2.5379963898449,4.4988239656285,-1.1226684035328,1.1865263846038,-1.1756157614109,1.0112649149672,-1.0295197916985
11356,Rgmb,1.37447549064,8.6472895232337,4.0116866200799,2.1188196893086,1,1.3228847195146,4.3460428104608,1.0246279536073,3.3425198880405,1,1.0650276917546,1.0923959969187
11369,Cep68,2.5641238603075,8.6878837276392,2.8646198698967,3.150532760918,-1.5670649608034,1.4014996705278,4.0495894836555,1.0946717236143,1.3640396669405,2.8730487818885,2.397595970253,-1.0100198056025
11370,D1Bwg0212e,2.071796046536,-1.0408125014485,1.6523992911502,1.0814586035065,-1.2422903166051,-1.5681586573128,1.1679737978822,-1.3025727846922,-9.0590363020746,1.1555075833324,-1.3314657520503,-1.1875601065271
11396,C730007P19Rik,-335.83039479156,-196.03788121753,-152.69330662736,-68.51252917218,-184.06024679096,-300.22717516543,-141.44903860233,-2.6403834383411,-44.089989967056,-145.76055055026,-34.843357749162,-5.1099423443121
11409,1110018M03Rik,-5.0119531187615,-2.8119008303989,-1.3221173364057,-1.4119717250846,-1.291531491291,-1.032741430578,-2.2945313721779,-1.1126966999139,1.2310573912946,-3.8382123631826,-1.3565631012345,-1.2064527008457
11413,AK033775,-2.7692489518173,3.6227302709308,3.9179961057806,1,-1.4155297457424,2.0958587012377,1,1.0966905468619,3.1366134470556,7.1803894475619,1,2.237700711706
11425,AI449175,1.6792950197269,5.0047340021099,2.8470166040646,3.2280852840672,-1.256842332428,1.0068587764088,1.8962081112973,1.1534609600272,4.3791618839431,3.1089160861075,2.0455872118476,1.0837904005011
11455,Ppp1r3a,1,-1.6394568852636,2.1971464215347,-1.4012318491242,1,1,-1.4649000708214,-1.1067807577883,-26.731910597822,-1.2890566391536,-1.2506365015136,1.0536745732516
11502,NAP108117-1,-5.7493930545667,-3.9718880577689,1.0994376368279,-2.211780373613,1.7995420529378,2.3433113712183,-2.6285485320567,-1.2383707912448,-1.6927974650374,-3.2917587601596,-2.1741825211085,-1.2306963143837
11527,AK036142,4.657533636125,1,1.1636058607563,-1.4134973544959,-1.3246922636724,-1.8258874350119,5.1891712109957,-1.0010721237338,1.325555756296,3.7850271583527,1.4488285653028,-1.0984522935675
11563,AK048881,1.3178743338441,1.9225073108592,3.7539803932096,2.5239398460405,1.5381865162208,3.5334748133044,2.7041887394084,1.0130548031688,6.2336296992174,1.3843630530809,3.1012872951019,1.2190165447646
11564,Hsp110,-4.962836869583,-5.1183620183722,-5.1868895476825,-5.5443801500957,-2.8152178014012,-2.1913563166298,-6.2604564675314,-1.4667800689357,-5.9513021482215,-3.7939884112434,-4.4185624754529,-2.1441491885078
11588,6330569M22Rik,1,-1.1384123538791,6.0164318267798,-2.3373513482551,1,1.0569910257497,1.6246095431375,-1.1696216537929,-1.098665279579,-1.7661638852085,-1.4735741691364,-1.2496140513284
11599,Ap3b2,1,1,2.8741934808655,1.4472348101304,1,1,-1.2057978356722,-1.1407511099155,1.4964665029652,5.4345551456989,1,-1.0049739395295
11620,Olfr152,1,1,5.528101393017,1,1,2.443413674132,1,1.0137316361442,1.6189856523526,1,-1.7656108947997,1.0027899666439
11648,Ccnb1,1.0158998354977,-1.0873681300389,2.1553261592851,3.106011075396,-2.9803824679291,1.1756460797015,7.8385909182099,-1.243687301368,2.6799333916527,1.3579444361098,1.089102111417,-1.1488224133501
11674,AK052892,-10.624292038711,-4.4244877803936,3.196870175611,-3.7504985336459,-1.7272372678059,2.1053242845384,-4.2335432412726,-1.173973246628,-1.6182588843411,-5.2866553669465,-2.8384941271094,-1.140033202555
11699,AK051072,-1.1077914272647,8.4076185555129,1,1.6499622197247,-1.3333986159565,1,4.7354036002427,-1.180380972103,-1.4104055231747,2.5411072776478,1.9566988961242,-1.343414402564
11713,4930474N05Rik,-3.3594795362798,-2.0404830899254,-4.0631700630253,-3.0776767236805,1.5812553212035,1.0017665798415,-1.2241538421563,-2.0249765580001,-2.0698124742312,-5.1917646851664,-1.5805928025968,-2.8522789708948
11732,Tcf4,-1.3284309949415,-2.0557675192293,-5.1629509606533,-2.727212633218,1.2033323713586,1.4133606637922,-2.3434138912637,-1.7324711051254,-1.9439003591337,-1.3908906894849,-2.0096433947893,-1.6081516475408
11746,1700102J08Rik,1,-2.067864130795,-1.6518552957492,-1.3240335806884,1.8657695458651,2.2494896536344,1.014567368487,-1.1951595882883,1.9548660305515,5.3580652734342,-1.1616435891719,1.0633521169164
11770,Dlg2,-2.352095765233,-5.472427290284,-1.7693917581876,-2.2141548979561,1,1.0511594524217,-1.8423663804017,-1.3679524450268,-1.4921174177631,-1.7497459622513,-1.6137304725866,-1.5943145148873
11845,BC013476,-1.7043155245969,-1.1803850490015,-1.4227480531371,-1.8748736266009,-2.2852462239288,-2.8679263882575,1.7055010848762,6.4012531123411,3.0767626864187,-5.4118780282538,-1.9690148883966,-1.1684604042733
11847,AK046959,1,7.7975828882332,1,-1.3122663726452,1,2.0620300976001,1,-1.1270323964933,1.0631628678991,1,-1.669532970235,1.1590519447625
11849,Ap3s2,4.2832162351444,5.2578113550087,3.4750015288747,4.3309283608751,1.0250512982131,1.8644511113215,2.6220682996105,-1.1388373445101,1.5671948650025,4.3931699065621,1.6168063269173,-1.2080755644184
11855,TC1650039,1.5477079022179,2.6806925044302,5.6160245809147,1.7630921021628,-1.2677423542523,2.1570936482004,1.6337025991836,-1.0944431313515,1.5750668821965,2.5895422428593,1.6747654772906,1.0560561255827
11857,ENSMUST00000098050,-1.748251864158,-3.3249184663462,-3.0708598763954,-7.2387570348072,-1.9955012308575,-1.7248645638517,-3.2930172067238,-1.9623343224538,-1.7998445610666,-1.4717295164155,-1.8849203361275,-2.6431085526364
11862,NegativeControl,1,1,1,1,1,1,1,1,1,1,1,6.0682295361732
11884,Zfp286,-2.2319373505951,-2.3861953771592,-1.3064807045398,-1.526592062705,1,-6.2104347039133,-1.4449406197409,-1.4792480314496,-1.427361570921,-2.2495362708895,-1.9285237871973,-1.7848922342117
11942,8030475D13Rik,1.50872469852,4.0469608213067,6.9267418118919,2.5453646011304,-1.50458940748,1.3481182874093,2.3421246235854,1.0229741512587,2.8431383931074,2.2690548801016,1.5862403753807,1.1225078840547
11974,D930015E06Rik,-15.41345504168,-1.2405720719512,-1.5165998196311,1.2023397351751,1.1186576579166,-1.4430121904714,1.0185372109087,-1.0071574277801,-1.4716075253036,-1.3481679548374,-1.3548337289965,1.0124081905156
11985,Erc1,-1.0098052168152,1,1,-3.1556875759438,1,1,-14.582769122295,-1.1772147635891,-1.4085458876148,2.0294530095063,-1.1764825772184,-1.2059727648434
12004,D11Lgp2e,-1.104958838113,1.8225606944728,5.4867351893118,1.6588915692522,1.3386930231902,3.2362495272398,2.6823534273404,1.002944358885,2.7144197090219,2.0035491464008,1,1.0626493967142
12051,Zdhhc21,1.624463658421,1.9744038990586,1.0763730116963,1.9578616516205,-1.3529102901222,-1.4209997450234,5.7408341435834,-1.09272303938,1.8620828490537,2.8452930300263,-1.0618256202449,-1.1024878195091
12067,Amhr2,1.3807879870632,2.1250590377872,2.7001071570009,3.4672966500706,1.0068078661148,2.1831521300678,3.032529260412,1.2716453279574,5.6851116732501,2.4518392888448,2.7313855027884,1.3411767002798
12082,Exosc8,1.4893405015694,1.4370007672011,2.8192656505169,2.5353387837861,1,1.1993799928774,5.1526067723798,-1.0606539166233,1.544589221835,2.3349038431564,1,-1.0452055327974
12088,E430016P22Rik,-1.9194641271363,1.224764810846,1.3254367256485,6.2052459529576,-2.543202840676,-1.587676439244,5.5969702696598,1.0289415382642,2.982393883544,1.558274629813,3.9355279401278,1.1257231571144
12096,AK078314,-6.549166022362,-1.5732545628898,-1.417581379669,-1.0205583256344,-1.3821430682169,-1.3659820737882,-1.2969313848229,-1.2009416309073,-1.3633739761421,-1.3647622462634,-1.9134979443371,-1.3954651660737
12130,Cd59b,-1.2059652673584,3.2266881935613,5.1605619986077,2.1240659646586,-2.3118678207071,-1.0835351389092,2.126880061671,1.069693113746,3.5205133862481,3.7718811509626,3.1572429342988,-1.0265582557207
12174,AK045293,-1.9253691106443,3.2461904816878,1,1,1,1,10.999425435427,1.9240440023096,1,5.0736908351431,4.4767516257587,2.9380420010813
12198,Stil,1.6596748005866,3.4580637873825,4.0265954643417,2.0616645340263,1.8497626243587,1.4989011748329,2.7473121068238,1.0479129322487,2.1336982449977,7.579507726307,2.0996939651289,1.1895050769553
12199,Chchd7,1,1,1,1,1,1,5.1345217750297,-1.0288733068337,1,1,1,-1.3748046741177
12225,1810046K07Rik,-1.3191494477911,2.1073710032347,2.2991907311542,5.0876356284176,1.4521316793897,2.1568403515976,1.4763794787594,1.3014035887207,6.9627531750642,4.5668211110415,3.5145117530467,3.0876850853763
12262,AK083077,1,3.064989563116,2.4193906614939,1.8529939442159,1.140782893144,1.9375057497752,5.982021918773,1.0790003858837,4.736515905171,1,1,1.1450923149473
12274,C230088H06Rik,1,2.1677490271936,-1.0190345526883,-1.1957709541748,21.260329936336,4.0122870862517,3.3969644351073,-1.2793017677533,2.3465077881983,1.8060800690244,1,1.298664592941
12298,1700042G07Rik,1.3000198990952,1.6476539353941,1.3956836792358,1.36006291871,-1.0760627556748,1.4903936790716,1.0586151379265,-1.0382274329459,2.2045096284616,7.5633639638866,1.373365078204,1.1737821478311
12303,Akap10,1,-1.5623991715551,1,-1.2464182520224,5.3105927715786,3.9441915651666,1.7064516985573,-1.1276372142248,2.2130233690111,2.8992255278379,-1.0838507937586,-1.203752217024
12318,4930573O21Rik,-5.165971429853,-1.1158170672975,1.0644924855014,1.2494339426571,1.024506457219,1.120347888531,1.6749698731335,-1.1104688996875,-1.0776715057132,-2.5612678611643,-1.5247266808978,1.0973344152163
12379,AK032313,1,1,1,2.3474535096502,1,2.6965346172886,9.9540312534849,1.0354594595368,2.2398503345088,5.7088811267704,-1.9014109910167,1.1391108801048
12399,4930550C14Rik,-2.1342190888652,-1.8705572297968,-1.1834417869211,-2.8972368475851,-1.8691880678559,-1.0395454933595,-2.4252359651445,-1.5852837211717,-1.8827818367347,-6.0437988263705,-1.7567825136978,-1.4637503098066
12414,Ntrk2,-15.072663376736,-2.5753543900515,-3.1256691044137,1.3333617733002,-1.246443221134,-2.6767696531562,-2.3745263866933,1.0194717598726,1.6212873718113,-5.6886864904834,1.2438213295547,-1.0543696590418
12431,Capn8,1.007878938713,1.8443400623197,1.7717726769014,1.4548526183405,-1.5601092075286,1.3881902826181,1.9760184715686,1.1268289599574,6.4921567931717,2.8659591771799,2.046538881153,1.2857543431527
12436,Pax1,-1.0758003964736,2.7538291960205,2.2757942719904,3.134700116226,-1.0517436533815,1.6181284733387,9.0475710024893,1.0303000004133,5.6600074131186,2.1348924433509,1,1.0029998775497
12442,D830007B15Rik,1.0870151575126,1.4332567639109,1.1111195781052,3.54508783528,-1.3006786153405,-1.0555543503908,-1.0675118385844,-1.0677827486144,1.7116146695957,5.5195795891507,1.7829411149337,1.0657395919381
12487,9130221J18Rik,-1.4149790180738,1.4290486039256,2.2338139564456,7.892125813399,1.0615542661569,1.8305938542668,1.8638888056214,1.4533191628077,2.4065561548082,6.8198998954858,23.618374248479,-1.0607259653243
12497,5230400G24Rik,-5.7578851772103,-1.9272098203485,-1.1752474025123,-2.260773219492,-1.8425233486865,-1.951762637202,-1.5713574900688,-1.1126513520426,-1.0289953210874,1.1776466472926,-1.8197762804622,-1.0424868849015
12565,AK089909,1,-1.2641686031437,-1.0189181068266,-1.2706794313537,5.4750866901851,3.8691271317456,-1.412137545258,-1.2413850189222,-1.2553597501116,-1.8224725679806,-1.5319373331257,-1.0235246348416
12585,2810410L24Rik,-1.1650635092228,-1.2147080231112,1,-1.1702380096308,3.342974008638,1.5256151753411,5.8296703844876,-1.1250079721459,1.0131747082115,2.4006232062293,-1.7109723845719,-1.2098000552361
12588,NAP057118-1,-1.8709621426316,1.2132505587578,2.2753646153366,-1.5107444240423,-1.0716932614953,1.1953384788574,3.3239233472907,-1.1787765835931,2.063512005769,4.6963991415978,5.8827988655769,1.5464397344851
12694,BC037703,6.9790771620873,-1.7740710134003,2.1983305738034,-1.7726255304856,1,1,4.5410365764069,-1.0271122288921,-1.6756410839398,-1.4463353468057,-1.2194070456029,1.0753585686702
12697,Sfrp2,3.7499545150584,6.0536038895269,2.0737242198569,1.832432559856,1,1.274142493612,6.4658704671128,-1.0510268237416,1.2212916842305,-1.2967372901814,1,-1.039003714049
12717,D930050A07Rik,-1.6273014072259,1.352109922856,1,1.1585954003299,1.0384691514486,8.3462617375343,3.6719097638875,-1.0643317064994,5.4415672399642,2.5932476917368,-1.0633721944676,1.0919405647614
12811,Pcsk5,-6.0039629004913,-2.4353870927497,-1.2773031993954,1.0622949086423,-1.114099809577,-1.2323336288547,1.0203369634569,-1.1074978709252,-1.1571914069175,-1.2105839173574,-1.2994572604724,-1.0646550048106
12814,AK036524,-5.0943995105941,-1.825050978688,1.1134337978214,1.8299827670584,-1.0580483152659,-1.2596764204788,-1.1471174861352,1.0696812911262,-1.7443153395336,-2.0476607230391,-1.090325075032,-1.2152580316171
12816,AK082259,-9.8458904658855,-2.6699983931566,-2.0774376586106,-3.1811196182507,-3.9420397570561,-6.2229885227145,-6.5255782232313,-1.2968806188036,-1.849498570585,-5.1689341562146,-2.1309585392711,-2.0601080540329
12860,Dlg1,2.2191721832797,1.7202556780614,1.4146467299179,1.9673833879316,-4.5052614594596,-1.2309698048256,5.6294634011796,1.0629829534355,1.2741131557346,2.2487956887601,1.3496588288622,-1.0453612562484
12878,AK085010,1.1147536422491,1.1091648548265,-1.437338306125,-1.1809004823633,4.0657343596382,9.3387553883503,1.3200853153958,-1.2052815261482,1.1941417979452,1.4622916497081,-1.0092470996056,-1.3777518409451
12912,AK052122,1,8.025738404755,1,-1.2547543211807,1,1,4.9051241052265,-1.0822029164826,1.5255765343841,1.0925066772538,1,1.176396706598
12955,Mlph,1.370966996256,5.6981384859202,2.4979975034758,3.6990482819886,-1.5958313775337,-1.4047563372642,2.1760706931059,-1.0476516468165,1.1963344252434,-1.6913325226436,1,-2.2325592835367
13013,Sfrs12,1.5680647788355,2.2949752168137,-1.0230026530246,1.3104667312156,-6.0900099192356,-1.1865203740475,2.7420602935232,-1.2714140313405,-1.7999481714302,1.4584280213587,1.6919323722964,-1.0383895287537
13063,D16H22S680E,3.6973196592138,9.6068055434281,2.2054641363927,1.5958570995038,-1.8244795505804,2.2124731045746,5.1107660360868,-1.0350263349186,-1.2315853096576,9.4857134261627,-1.0843158347083,-1.069106327688
13090,Pdzd2,8.7595137765257,1.3671337351246,2.9176218316002,-1.0201500143244,4.9090561544349,7.4871407937421,1.6068931521861,-1.1614863225656,3.905350344313,3.6030641956597,1.1692314809606,1.2948933484194
13100,1700030C10Rik,-5.0489724389571,-1.7272810165785,-1.1293553147695,-1.0512429589894,-1.3404943875608,-1.7677343456727,1.1930633370503,-1.2023837549648,-1.2026113546761,1.1007383559111,-1.3752099312434,1.0124107781021
13110,AK019820,-8.1240203012526,-2.1890264037362,-1.5651465202418,-1.8638930973889,1.5520653380028,1.146214768866,-2.6357547630463,-1.2779239221245,-1.6979034860397,-3.364573344898,-1.8272627461229,-1.0853639686504
13172,Rad51l1,-3.8234551484011,-3.6508753054047,-3.2809378218194,-2.7754857378379,-4.808371341078,-5.5234191330762,3.4293909702452,-1.5878043960035,1.4873254180646,-6.34122261793,-2.5239107882765,-2.1291585361179
13175,Hoxb9,7.3690244926005,7.8758420902908,7.6609212842667,1.5636480226963,12.651732473758,37.609711325977,1.3585730648752,-1.218729714426,13.194106946881,1.5699253421056,1.9798760402565,5.160169886612
13231,Rasl11a,5.1740306849275,1.6596900868268,2.0094166662088,1.5643646729664,-1.5454750562356,-1.0041594044542,1.4419294102878,-1.015656915668,1.957663303374,1.6151133243947,1.0545473872122,-1.005385853268
13260,9530039L23Rik,-1.4850839346494,-2.8613105753014,-1.6272452031971,-5.8271473479412,-1.0023705766611,-1.113488663981,-1.5152873582079,-1.012490530294,-1.1805418843857,-1.0876072651858,-1.247251112542,-1.2298852696763
13303,Lypd1,1,1,5.6340539325835,1,1,1,1,-1.0795799245807,1,-1.2568961617281,1,-1.1295116118303
13333,Cutl2,-9.9496774051833,-9.830214625632,-10.767874867194,-3.776417486996,-11.565915099318,-24.811898734599,-7.1503285890271,-1.2362588112918,-3.0046853534893,-8.6431888051526,-3.4748735074454,-1.50467948575
13349,TC1598270,5.6215748814346,1.4918597604624,2.1930927540752,1.0330596526534,-1.3121364500628,-1.2789983965079,1.2249534917537,-1.2675526279486,-1.1307354289909,1.37262846226,-1.2985958181903,-1.0309782421652
13356,Gria3,2.0788588371687,2.9956771032223,2.3484050196559,12.785272828729,-1.0116618664029,2.2955407146759,2.7424770377811,1.030920082885,4.2760226796228,2.1197566188252,3.767185449459,1.0617473849242
